tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_1260	MM_RS06180	615	615	615	615	615	615	615	615
unassigned_transcript_1261	MM_RS06185	738	738	738	738	738	738	738	738
unassigned_transcript_1262	MM_RS06190	726	726	726	726	726	726	726	726
unassigned_transcript_1263	MM_RS06195	708	708	708	708	708	708	708	708
unassigned_transcript_1264	MM_RS06200	615	615	615	615	615	615	615	615
unassigned_transcript_1265	MM_RS06205	1155	1155	1155	1155	1155	1155	1155	1155
unassigned_transcript_1266	MM_RS06210	192	192	192	192	192	192	192	192
unassigned_transcript_1267	MM_RS06215	46.972	46.972	46.972	46.972	46.972	46.972	46.972	46.972
unassigned_transcript_1268	MM_RS06220	726	726	726	726	726	726	726	726
unassigned_transcript_1269	MM_RS06225	642	642	642	642	642	642	642	642
unassigned_transcript_1270	MM_RS06230	225	225	225	225	225	225	225	225
unassigned_transcript_1271	MM_RS06235	306	306	306	306	306	306	306	306
unassigned_transcript_1272	MM_RS06240	570	570	570	570	570	570	570	570
unassigned_transcript_1273	MM_RS06245	468	468	468	468	468	468	468	468
unassigned_transcript_1274	MM_RS06250	477	477	477	477	477	477	477	477
unassigned_transcript_1275	MM_RS06255	483	483	483	483	483	483	483	483
unassigned_transcript_1276	MM_RS06260	471	471	471	471	471	471	471	471
unassigned_transcript_1277	MM_RS06265	570	570	570	570	570	570	570	570
unassigned_transcript_1278	MM_RS06270	321	321	321	321	321	321	321	321
unassigned_transcript_1279	MM_RS06275	321	321	321	321	321	321	321	321
unassigned_transcript_1280	MM_RS06280	777	777	777	777	777	777	777	777
unassigned_transcript_1281	MM_RS06285	330	330	330	330	330	330	330	330
unassigned_transcript_1282	MM_RS06290	1080	1080	1080	1080	1080	1080	1080	1080
unassigned_transcript_1283	MM_RS06295	321	321	321	321	321	321	321	321
unassigned_transcript_1284	MM_RS06300	2541	2541	2541	2541	2541	2541	2541	2541
unassigned_transcript_1285	MM_RS18800	31.378	31.378	31.378	31.378	31.378	31.378	31.378	31.378
unassigned_transcript_1286	MM_RS06305	768	768	768	768	768	768	768	768
unassigned_transcript_1287	MM_RS06310	891	891	891	891	891	891	891	891
unassigned_transcript_1288	MM_RS06315	729	729	729	729	729	729	729	729
unassigned_transcript_1289	MM_RS06320	135	135	135	135	135	135	135	135
unassigned_transcript_1290	MM_RS06325	807	807	807	807	807	807	807	807
unassigned_transcript_1291	MM_RS06330	177	177	177	177	177	177	177	177
unassigned_transcript_1292	MM_RS06335	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_1293	MM_RS06340	1014	1014	1014	1014	1014	1014	1014	1014
unassigned_transcript_1294	MM_RS06345	132	132	132	132	132	132	132	132
unassigned_transcript_1295	MM_RS06350	1278	1278	1278	1278	1278	1278	1278	1278
unassigned_transcript_1296	MM_RS06355	1338	1338	1338	1338	1338	1338	1338	1338
unassigned_transcript_1297	MM_RS06360	669	669	669	669	669	669	669	669
unassigned_transcript_1298	MM_RS06365	384	384	384	384	384	384	384	384
unassigned_transcript_1299	MM_RS06370	939	939	939	939	939	939	939	939
unassigned_transcript_1300	MM_RS06375	678	678	678	678	678	678	678	678
unassigned_transcript_1301	MM_RS06380	342	342	342	342	342	342	342	342
unassigned_transcript_1302	MM_RS06385	771	771	771	771	771	771	771	771
unassigned_transcript_1303	MM_RS06395	714	714	714	714	714	714	714	714
unassigned_transcript_1304	MM_RS06400	504	504	504	504	504	504	504	504
unassigned_transcript_1305	MM_RS06405	1143	1143	1143	1143	1143	1143	1143	1143
unassigned_transcript_1306	MM_RS06410	831	831	831	831	831	831	831	831
unassigned_transcript_1307	MM_RS06415	1563	1563	1563	1563	1563	1563	1563	1563
unassigned_transcript_1308	MM_RS06420	597	597	597	597	597	597	597	597
unassigned_transcript_1309	MM_RS06425	471	471	471	471	471	471	471	471
unassigned_transcript_1310	MM_RS06430	363	363	363	363	363	363	363	363
unassigned_transcript_1311	MM_RS06435	1155	1155	1155	1155	1155	1155	1155	1155
unassigned_transcript_1312	MM_RS06440	1086	1086	1086	1086	1086	1086	1086	1086
unassigned_transcript_1313	MM_RS06445	3309	3309	3309	3309	3309	3309	3309	3309
unassigned_transcript_1314	MM_RS06450	96.006	96.006	96.006	96.006	96.006	96.006	96.006	96.006
unassigned_transcript_1315	MM_RS06455	945	945	945	945	945	945	945	945
unassigned_transcript_1316	MM_RS06460	1137	1137	1137	1137	1137	1137	1137	1137
unassigned_transcript_1317	MM_RS06465	963	963	963	963	963	963	963	963
unassigned_transcript_1318	MM_RS06470	963	963	963	963	963	963	963	963
unassigned_transcript_1319	MM_RS06475	963	963	963	963	963	963	963	963
unassigned_transcript_1320	MM_RS06480	963	963	963	963	963	963	963	963
unassigned_transcript_1321	MM_RS06485	348	348	348	348	348	348	348	348
unassigned_transcript_1322	MM_RS06490	375	375	375	375	375	375	375	375
unassigned_transcript_1323	MM_RS06495	2106	2106	2106	2106	2106	2106	2106	2106
unassigned_transcript_1324	MM_RS06500	543	543	543	543	543	543	543	543
unassigned_transcript_1325	MM_RS06505	558	558	558	558	558	558	558	558
unassigned_transcript_1326	MM_RS06515	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_1327	MM_RS06520	294	294	294	294	294	294	294	294
unassigned_transcript_1328	MM_RS06525	525	525	525	525	525	525	525	525
unassigned_transcript_1329	MM_RS06530	639	639	639	639	639	639	639	639
unassigned_transcript_1330	MM_RS06535	402	402	402	402	402	402	402	402
unassigned_transcript_1331	MM_RS19135	120	120	120	120	120	120	120	120
unassigned_transcript_1332	MM_RS06540	69.21	69.21	69.21	69.21	69.21	69.21	69.21	69.21
unassigned_transcript_1333	MM_RS06545	2.971	2.971	2.971	2.971	2.971	2.971	2.971	2.971
unassigned_transcript_1334	MM_RS06550	2.971	2.971	2.971	2.971	2.971	2.971	2.971	2.971
unassigned_transcript_1335	MM_RS06555	1182	1182	1182	1182	1182	1182	1182	1182
unassigned_transcript_1336	MM_RS06560	234	234	234	234	234	234	234	234
unassigned_transcript_1337	MM_RS06565	492	492	492	492	492	492	492	492
unassigned_transcript_1338	MM_RS06570	420	420	420	420	420	420	420	420
unassigned_transcript_1339	MM_RS06575	648	648	648	648	648	648	648	648
unassigned_transcript_1340	MM_RS06580	993	993	993	993	993	993	993	993
unassigned_transcript_1341	MM_RS06585	579	579	579	579	579	579	579	579
unassigned_transcript_1342	MM_RS06590	693	693	693	693	693	693	693	693
unassigned_transcript_1343	MM_RS06595	1269	1269	1269	1269	1269	1269	1269	1269
unassigned_transcript_1344	MM_RS06600	1287	1287	1287	1287	1287	1287	1287	1287
unassigned_transcript_1345	MM_RS06605	597	597	597	597	597	597	597	597
unassigned_transcript_1346	MM_RS06610	519	519	519	519	519	519	519	519
unassigned_transcript_1347	MM_RS06615	1029	1029	1029	1029	1029	1029	1029	1029
unassigned_transcript_1348	MM_RS06620	468	468	468	468	468	468	468	468
unassigned_transcript_1349	MM_RS06625	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
unassigned_transcript_1350	MM_RS06630	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
unassigned_transcript_1351	MM_RS06635	411	411	411	411	411	411	411	411
unassigned_transcript_1352	MM_RS06640	219	219	219	219	219	219	219	219
unassigned_transcript_1353	MM_RS06645	321	321	321	321	321	321	321	321
unassigned_transcript_1354	MM_RS06650	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1
unassigned_transcript_1355	MM_RS06655	2657	2657	2657	2657	2657	2657	2657	2657
unassigned_transcript_1356	MM_RS06660	1225	1225	1225	1225	1225	1225	1225	1225
unassigned_transcript_1357	MM_RS06665	1401	1401	1401	1401	1401	1401	1401	1401
unassigned_transcript_1358	MM_RS06675	624	624	624	624	624	624	624	624
unassigned_transcript_1359	MM_RS06680	492	492	492	492	492	492	492	492
unassigned_transcript_1360	MM_RS06685	1731	1731	1731	1731	1731	1731	1731	1731
unassigned_transcript_1361	MM_RS06690	132	132	132	132	132	132	132	132
unassigned_transcript_1362	MM_RS06695	108.001	108.001	108.001	108.001	108.001	108.001	108.001	108.001
unassigned_transcript_1363	MM_RS06700	1014	1014	1014	1014	1014	1014	1014	1014
unassigned_transcript_1364	MM_RS06705	1221	1221	1221	1221	1221	1221	1221	1221
unassigned_transcript_1365	MM_RS06710	1722	1722	1722	1722	1722	1722	1722	1722
unassigned_transcript_1366	MM_RS06715	405	405	405	405	405	405	405	405
unassigned_transcript_1367	MM_RS06720	129	129	129	129	129	129	129	129
unassigned_transcript_1368	MM_RS06725	1419	1419	1419	1419	1419	1419	1419	1419
unassigned_transcript_1369	MM_RS06735	1323	1323	1323	1323	1323	1323	1323	1323
unassigned_transcript_1370	MM_RS06740	909	909	909	909	909	909	909	909
unassigned_transcript_1371	MM_RS06745	474	474	474	474	474	474	474	474
unassigned_transcript_1372	MM_RS06750	1305	1305	1305	1305	1305	1305	1305	1305
unassigned_transcript_1373	MM_RS06755	1479	1479	1479	1479	1479	1479	1479	1479
unassigned_transcript_1374	MM_RS06760	486	486	486	486	486	486	486	486
unassigned_transcript_1375	MM_RS06765	645	645	645	645	645	645	645	645
unassigned_transcript_1376	MM_RS06770	852	852	852	852	852	852	852	852
unassigned_transcript_1377	MM_RS06775	696	696	696	696	696	696	696	696
unassigned_transcript_1378	MM_RS06780	627	627	627	627	627	627	627	627
unassigned_transcript_1379	MM_RS06785	642	642	642	642	642	642	642	642
unassigned_transcript_1380	MM_RS06790	1020	1020	1020	1020	1020	1020	1020	1020
unassigned_transcript_1381	MM_RS06795	1335	1335	1335	1335	1335	1335	1335	1335
unassigned_transcript_1382	MM_RS06800	903	903	903	903	903	903	903	903
unassigned_transcript_1383	MM_RS06805	333	333	333	333	333	333	333	333
unassigned_transcript_1384	MM_RS06810	624	624	624	624	624	624	624	624
unassigned_transcript_1385	MM_RS06815	330	330	330	330	330	330	330	330
unassigned_transcript_1386	MM_RS06820	411	411	411	411	411	411	411	411
unassigned_transcript_1387	MM_RS06825	1095	1095	1095	1095	1095	1095	1095	1095
unassigned_transcript_1388	MM_RS06830	1302	1302	1302	1302	1302	1302	1302	1302
unassigned_transcript_1389	MM_RS06835	1047	1047	1047	1047	1047	1047	1047	1047
unassigned_transcript_1390	MM_RS06840	945	945	945	945	945	945	945	945
unassigned_transcript_1391	MM_RS06845	1389	1389	1389	1389	1389	1389	1389	1389
unassigned_transcript_1392	MM_RS06850	177	177	177	177	177	177	177	177
unassigned_transcript_1393	MM_RS06855	744	744	744	744	744	744	744	744
unassigned_transcript_1394	MM_RS06860	330	330	330	330	330	330	330	330
unassigned_transcript_1395	MM_RS06865	489	489	489	489	489	489	489	489
unassigned_transcript_1396	MM_RS06870	753	753	753	753	753	753	753	753
unassigned_transcript_1397	MM_RS06875	1866	1866	1866	1866	1866	1866	1866	1866
unassigned_transcript_1398	MM_RS06880	921	921	921	921	921	921	921	921
unassigned_transcript_1399	MM_RS06885	216	216	216	216	216	216	216	216
unassigned_transcript_1400	MM_RS06890	231	231	231	231	231	231	231	231
unassigned_transcript_1401	MM_RS06895	1920	1920	1920	1920	1920	1920	1920	1920
unassigned_transcript_1402	MM_RS06900	480	480	480	480	480	480	480	480
unassigned_transcript_1403	MM_RS06905	1191	1191	1191	1191	1191	1191	1191	1191
unassigned_transcript_1404	MM_RS06910	300	300	300	300	300	300	300	300
unassigned_transcript_1405	MM_RS06915	837	837	837	837	837	837	837	837
unassigned_transcript_1406	MM_RS06920	615	615	615	615	615	615	615	615
unassigned_transcript_1407	MM_RS06925	675	675	675	675	675	675	675	675
unassigned_transcript_1408	MM_RS06930	306	306	306	306	306	306	306	306
unassigned_transcript_1409	MM_RS06935	1518	1518	1518	1518	1518	1518	1518	1518
unassigned_transcript_1410	MM_RS06940	4134	4134	4134	4134	4134	4134	4134	4134
unassigned_transcript_1411	MM_RS06945	741	741	741	741	741	741	741	741
unassigned_transcript_1412	MM_RS06950	1059	1059	1059	1059	1059	1059	1059	1059
unassigned_transcript_1413	MM_RS06955	183	183	183	183	183	183	183	183
unassigned_transcript_1414	MM_RS06960	399	399	399	399	399	399	399	399
unassigned_transcript_1415	MM_RS06965	822	822	822	822	822	822	822	822
unassigned_transcript_1416	MM_RS06970	408	408	408	408	408	408	408	408
unassigned_transcript_1417	MM_RS06975	1794	1794	1794	1794	1794	1794	1794	1794
unassigned_transcript_1418	MM_RS06980	876	876	876	876	876	876	876	876
unassigned_transcript_1419	MM_RS06985	1098	1098	1098	1098	1098	1098	1098	1098
unassigned_transcript_1420	MM_RS06990	1560	1560	1560	1560	1560	1560	1560	1560
unassigned_transcript_1421	MM_RS06995	261	261	261	261	261	261	261	261
unassigned_transcript_1422	MM_RS07005	1587	1587	1587	1587	1587	1587	1587	1587
unassigned_transcript_1423	MM_RS07010	891	891	891	891	891	891	891	891
unassigned_transcript_1424	MM_RS07015	885	885	885	885	885	885	885	885
unassigned_transcript_1425	MM_RS07020	29.56	29.56	29.56	29.56	29.56	29.56	29.56	29.56
unassigned_transcript_1426	MM_RS07025	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
unassigned_transcript_1427	MM_RS07030	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_1428	MM_RS07035	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_1429	MM_RS07040	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_1430	MM_RS07045	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_1431	MM_RS07050	279	279	279	279	279	279	279	279
unassigned_transcript_1432	MM_RS07055	615	615	615	615	615	615	615	615
unassigned_transcript_1433	MM_RS07060	639	639	639	639	639	639	639	639
unassigned_transcript_1434	MM_RS07065	840	840	840	840	840	840	840	840
unassigned_transcript_1435	MM_RS07070	372	372	372	372	372	372	372	372
unassigned_transcript_1436	MM_RS07075	3345	3345	3345	3345	3345	3345	3345	3345
unassigned_transcript_1437	MM_RS07080	864	864	864	864	864	864	864	864
unassigned_transcript_1438	MM_RS07085	642	642	642	642	642	642	642	642
unassigned_transcript_1439	MM_RS07090	2235	2235	2235	2235	2235	2235	2235	2235
unassigned_transcript_1440	MM_RS07095	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
unassigned_transcript_1441	MM_RS07100	618	618	618	618	618	618	618	618
unassigned_transcript_1442	MM_RS07105	951	951	951	951	951	951	951	951
unassigned_transcript_1443	MM_RS07110	870	870	870	870	870	870	870	870
unassigned_transcript_1444	MM_RS07115	27.847	27.847	27.847	27.847	27.847	27.847	27.847	27.847
unassigned_transcript_1445	MM_RS07120	831	831	831	831	831	831	831	831
unassigned_transcript_1446	MM_RS07125	1974	1974	1974	1974	1974	1974	1974	1974
unassigned_transcript_1447	MM_RS07130	2037	2037	2037	2037	2037	2037	2037	2037
unassigned_transcript_1448	MM_RS07135	1482	1482	1482	1482	1482	1482	1482	1482
unassigned_transcript_1449	MM_RS07140	2439	2439	2439	2439	2439	2439	2439	2439
unassigned_transcript_1450	MM_RS07145	972	972	972	972	972	972	972	972
unassigned_transcript_1451	MM_RS07150	1506	1506	1506	1506	1506	1506	1506	1506
unassigned_transcript_1452	MM_RS07155	1305	1305	1305	1305	1305	1305	1305	1305
unassigned_transcript_1453	MM_RS07160	567	567	567	567	567	567	567	567
unassigned_transcript_1454	MM_RS07165	603	603	603	603	603	603	603	603
unassigned_transcript_1455	MM_RS07170	1470	1470	1470	1470	1470	1470	1470	1470
unassigned_transcript_1456	MM_RS07175	483	483	483	483	483	483	483	483
unassigned_transcript_1457	MM_RS07180	123	123	123	123	123	123	123	123
unassigned_transcript_1458	MM_RS07185	465	465	465	465	465	465	465	465
unassigned_transcript_1459	MM_RS07190	2445	2445	2445	2445	2445	2445	2445	2445
unassigned_transcript_1460	MM_RS07195	1719	1719	1719	1719	1719	1719	1719	1719
unassigned_transcript_1461	MM_RS07200	675	675	675	675	675	675	675	675
unassigned_transcript_1462	MM_RS19425	12.937	12.937	12.937	12.937	12.937	12.937	12.937	12.937
unassigned_transcript_1463	MM_RS07205	37.467	37.467	37.467	37.467	37.467	37.467	37.467	37.467
unassigned_transcript_1464	MM_RS07210	441	441	441	441	441	441	441	441
unassigned_transcript_1465	MM_RS07215	654	654	654	654	654	654	654	654
unassigned_transcript_1466	MM_RS18875	24.731	24.731	24.731	24.731	24.731	24.731	24.731	24.731
unassigned_transcript_1467	MM_RS07220	855	855	855	855	855	855	855	855
unassigned_transcript_1468	MM_RS07225	1170	1170	1170	1170	1170	1170	1170	1170
unassigned_transcript_1469	MM_RS07230	315	315	315	315	315	315	315	315
unassigned_transcript_1470	MM_RS07235	963	963	963	963	963	963	963	963
unassigned_transcript_1471	MM_RS07240	588	588	588	588	588	588	588	588
unassigned_transcript_1472	MM_RS07245	165	165	165	165	165	165	165	165
unassigned_transcript_1473	MM_RS07250	261	261	261	261	261	261	261	261
unassigned_transcript_1474	MM_RS07255	720	720	720	720	720	720	720	720
unassigned_transcript_1475	MM_RS07260	477	477	477	477	477	477	477	477
unassigned_transcript_1476	MM_RS07265	594	594	594	594	594	594	594	594
unassigned_transcript_1477	MM_RS07270	207	207	207	207	207	207	207	207
unassigned_transcript_1478	MM_RS07275	951	951	951	951	951	951	951	951
unassigned_transcript_1479	MM_RS07280	1038	1038	1038	1038	1038	1038	1038	1038
unassigned_transcript_1480	MM_RS07285	924	924	924	924	924	924	924	924
unassigned_transcript_1481	MM_RS07290	324	324	324	324	324	324	324	324
unassigned_transcript_1482	MM_RS07295	963	963	963	963	963	963	963	963
unassigned_transcript_1483	MM_RS07300	900	900	900	900	900	900	900	900
unassigned_transcript_1484	MM_RS07305	987	987	987	987	987	987	987	987
unassigned_transcript_1485	MM_RS07310	417	417	417	417	417	417	417	417
unassigned_transcript_1486	MM_RS07315	153	153	153	153	153	153	153	153
unassigned_transcript_1487	MM_RS07320	309	309	309	309	309	309	309	309
unassigned_transcript_1488	MM_RS07325	225	225	225	225	225	225	225	225
unassigned_transcript_1489	MM_RS07330	852	852	852	852	852	852	852	852
unassigned_transcript_1490	MM_RS07335	1269	1269	1269	1269	1269	1269	1269	1269
unassigned_transcript_1491	MM_RS07340	1044	1044	1044	1044	1044	1044	1044	1044
unassigned_transcript_1492	MM_RS18810	23.321	23.321	23.321	23.321	23.321	23.321	23.321	23.321
unassigned_transcript_1493	MM_RS07345	312	312	312	312	312	312	312	312
unassigned_transcript_1494	MM_RS07350	270	270	270	270	270	270	270	270
unassigned_transcript_1495	MM_RS07355	615	615	615	615	615	615	615	615
unassigned_transcript_1496	MM_RS07360	174	174	174	174	174	174	174	174
unassigned_transcript_1497	MM_RS07365	312	312	312	312	312	312	312	312
unassigned_transcript_1498	MM_RS07370	756	756	756	756	756	756	756	756
unassigned_transcript_1499	MM_RS07375	1551	1551	1551	1551	1551	1551	1551	1551
unassigned_transcript_1500	MM_RS07380	876	876	876	876	876	876	876	876
unassigned_transcript_1501	MM_RS19575	173	173	173	173	173	173	173	173
unassigned_transcript_1502	MM_RS19145	216	216	216	216	216	216	216	216
unassigned_transcript_1503	MM_RS07390	426	426	426	426	426	426	426	426
unassigned_transcript_1504	MM_RS19580	37.467	37.467	37.467	37.467	37.467	37.467	37.467	37.467
unassigned_transcript_1505	MM_RS07395	360	360	360	360	360	360	360	360
unassigned_transcript_1506	MM_RS07400	1097	1097	1097	1097	1097	1097	1097	1097
unassigned_transcript_1507	MM_RS19150	296	296	296	296	296	296	296	296
unassigned_transcript_1508	MM_RS07405	87.022	87.022	87.022	87.022	87.022	87.022	87.022	87.022
unassigned_transcript_1509	MM_RS07410	120	120	120	120	120	120	120	120
unassigned_transcript_1510	MM_RS07415	1257	1257	1257	1257	1257	1257	1257	1257
unassigned_transcript_1511	MM_RS17790	1227	1227	1227	1227	1227	1227	1227	1227
unassigned_transcript_1512	MM_RS07430	507	507	507	507	507	507	507	507
unassigned_transcript_1513	MM_RS07435	870	870	870	870	870	870	870	870
unassigned_transcript_1514	MM_RS07440	1473	1473	1473	1473	1473	1473	1473	1473
unassigned_transcript_1515	MM_RS07445	360	360	360	360	360	360	360	360
unassigned_transcript_1516	MM_RS07450	645	645	645	645	645	645	645	645
unassigned_transcript_1517	MM_RS07455	966	966	966	966	966	966	966	966
unassigned_transcript_1518	MM_RS07460	900	900	900	900	900	900	900	900
